id,name,full_name,set,price,trade_in_price,max_cards,in_stock,qualities
38197,Careful Consideration,Careful Consideration,Modern Masters,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38345,Trygon Predator,Trygon Predator,Modern Masters,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38226,Take Possession,Take Possession,Modern Masters,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38309,Incremental Growth,Incremental Growth,Modern Masters,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38354,Plumeveil,Plumeveil,Modern Masters,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38243,Executioner's Capsule,Executioner's Capsule,Modern Masters,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38274,Fury Charm,Fury Charm,Modern Masters,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38361,Arcbound Worker,Arcbound Worker,Modern Masters,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38327,Thallid,Thallid,Modern Masters,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38218,Perilous Research,Perilous Research,Modern Masters,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38369,Myr Enforcer,Myr Enforcer,Modern Masters,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38166,Avian Changeling,Avian Changeling,Modern Masters,5,3,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
38356,Aether Spellbomb,Aether Spellbomb,Modern Masters,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121084,The One Ring,The One Ring (Foil),Lord of the Rings: Tales of Middle-Earth,1600,-1600,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121144,The One Ring,The One Ring,Lord of the Rings: Tales of Middle-Earth,1600,-1600,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121169,The One Ring,The One Ring (Foil) (Borderless),Lord of the Rings: Tales of Middle-Earth,1000,500,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
121083,The One Ring,The One Ring,Lord of the Rings: Tales of Middle-Earth,1000,550,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121085,Mount Doom,Mount Doom,Lord of the Rings: Tales of Middle-Earth,120,60,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121135,Mount Doom,Mount Doom (Borderless),Lord of the Rings: Tales of Middle-Earth,120,60,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
121131,Tom Bombadil,Tom Bombadil (Borderless),Lord of the Rings: Tales of Middle-Earth,110,60,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
121081,Tom Bombadil,Tom Bombadil,Lord of the Rings: Tales of Middle-Earth,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121140,The Shire,The Shire (Borderless),Lord of the Rings: Tales of Middle-Earth,40,20,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
121117,"Frodo, Sauron's Bane","Frodo, Sauron's Bane (Foil) (Borderless)",Lord of the Rings: Tales of Middle-Earth,40,20,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
121158,"Frodo, Sauron's Bane","Frodo, Sauron's Bane (Foil) (Borderless)",Lord of the Rings: Tales of Middle-Earth,20,10,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
121156,Trailblazer's Boots,Trailblazer's Boots (Foil) (Buy-a-box Promo) (Borderless),Lord of the Rings: Tales of Middle-Earth,20,10,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
121127,Gandalf the Grey,Gandalf the Grey (Borderless),Lord of the Rings: Tales of Middle-Earth,20,10,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
121087,The Shire,The Shire,Lord of the Rings: Tales of Middle-Earth,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121162,Samwise the Stouthearted,Samwise the Stouthearted (Foil) (Borderless),Lord of the Rings: Tales of Middle-Earth,20,10,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
121165,"Gollum, Patient Plotter","Gollum, Patient Plotter (Foil) (Borderless)",Lord of the Rings: Tales of Middle-Earth,20,10,-1,0,"{'borderless': True, 'foil': True, 'extended_art': False, 'showcase': False}"
121080,Gandalf the Grey,Gandalf the Grey (Foil),Lord of the Rings: Tales of Middle-Earth,15,8,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121079,Gandalf the Grey,Gandalf the Grey,Lord of the Rings: Tales of Middle-Earth,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121090,Plains,Plains (Foil),Lord of the Rings: Tales of Middle-Earth,10,5,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121106,Forest,Forest (Foil),Lord of the Rings: Tales of Middle-Earth,10,5,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121102,Mountain,Mountain (Foil),Lord of the Rings: Tales of Middle-Earth,10,5,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121096,Island,Island (Foil),Lord of the Rings: Tales of Middle-Earth,10,5,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121094,Island,Island (Foil),Lord of the Rings: Tales of Middle-Earth,10,5,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121104,Mountain,Mountain (Foil),Lord of the Rings: Tales of Middle-Earth,10,5,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121100,Swamp,Swamp (Foil),Lord of the Rings: Tales of Middle-Earth,10,5,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121108,Forest,Forest (Foil),Lord of the Rings: Tales of Middle-Earth,10,5,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121092,Plains,Plains (Foil),Lord of the Rings: Tales of Middle-Earth,10,5,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121098,Swamp,Swamp (Foil),Lord of the Rings: Tales of Middle-Earth,10,5,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
121077,"Gollum, Patient Plotter","Gollum, Patient Plotter",Lord of the Rings: Tales of Middle-Earth,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121075,You Cannot Pass!,You Cannot Pass!,Lord of the Rings: Tales of Middle-Earth,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121123,"Gollum, Patient Plotter","Gollum, Patient Plotter (Borderless)",Lord of the Rings: Tales of Middle-Earth,5,2,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
121073,Samwise the Stouthearted,Samwise the Stouthearted,Lord of the Rings: Tales of Middle-Earth,5,2,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121119,Samwise the Stouthearted,Samwise the Stouthearted (Borderless),Lord of the Rings: Tales of Middle-Earth,5,2,-1,0,"{'borderless': True, 'foil': False, 'extended_art': False, 'showcase': False}"
121107,Forest,Forest,Lord of the Rings: Tales of Middle-Earth,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121103,Mountain,Mountain,Lord of the Rings: Tales of Middle-Earth,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121105,Forest,Forest,Lord of the Rings: Tales of Middle-Earth,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121095,Island,Island,Lord of the Rings: Tales of Middle-Earth,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121099,Swamp,Swamp,Lord of the Rings: Tales of Middle-Earth,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121091,Plains,Plains,Lord of the Rings: Tales of Middle-Earth,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121101,Mountain,Mountain,Lord of the Rings: Tales of Middle-Earth,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121097,Swamp,Swamp,Lord of the Rings: Tales of Middle-Earth,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121093,Island,Island,Lord of the Rings: Tales of Middle-Earth,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
121089,Plains,Plains,Lord of the Rings: Tales of Middle-Earth,5,1,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
41784,Chord of Calling,Chord of Calling (Foil),Ravnica: City of Guilds,600,350,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
5881,Doubling Season,Doubling Season,Ravnica: City of Guilds,400,200,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
75669,Glimpse the Unthinkable,Glimpse the Unthinkable (Foil),Ravnica: City of Guilds,280,150,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
5995,Watery Grave,Watery Grave,Ravnica: City of Guilds,270,150,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
544,Sacred Foundry,Sacred Foundry,Ravnica: City of Guilds,260,140,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5990,Overgrown Tomb,Overgrown Tomb,Ravnica: City of Guilds,240,150,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
54555,Muddle the Mixture,Muddle the Mixture (Foil),Ravnica: City of Guilds,230,140,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
5967,Privileged Position,Privileged Position,Ravnica: City of Guilds,220,120,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5993,Temple Garden,Temple Garden,Ravnica: City of Guilds,220,120,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5839,Breath of Fury,Breath of Fury,Ravnica: City of Guilds,200,100,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5876,Birds of Paradise,Birds of Paradise,Ravnica: City of Guilds,200,110,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5895,Life from the Loam,Life from the Loam,Ravnica: City of Guilds,180,90,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5929,Glimpse the Unthinkable,Glimpse the Unthinkable,Ravnica: City of Guilds,120,60,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
102519,Shred Memory,Shred Memory (Foil),Ravnica: City of Guilds,120,70,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
87927,Drift of Phantasms,Drift of Phantasms (Foil),Ravnica: City of Guilds,120,65,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
5879,Chord of Calling,Chord of Calling,Ravnica: City of Guilds,100,60,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5890,Golgari Grave-Troll,Golgari Grave-Troll,Ravnica: City of Guilds,100,50,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
51471,Hour of Reckoning,Hour of Reckoning (Foil),Ravnica: City of Guilds,100,60,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
158791,Perplex,Perplex (Foil),Ravnica: City of Guilds,100,50,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
102545,Nullstone Gargoyle,Nullstone Gargoyle (Foil),Ravnica: City of Guilds,90,50,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
5813,Hunted Horror,Hunted Horror,Ravnica: City of Guilds,70,35,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
537,"Razia, Boros Archangel","Razia, Boros Archangel",Ravnica: City of Guilds,60,30,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5795,Tunnel Vision,Tunnel Vision,Ravnica: City of Guilds,50,25,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5731,Concerted Effort,Concerted Effort,Ravnica: City of Guilds,50,25,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5985,Sunforger,Sunforger,Ravnica: City of Guilds,50,25,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
66410,Dimir Doppelganger,Dimir Doppelganger (Foil),Ravnica: City of Guilds,50,25,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
5765,Copy Enchantment,Copy Enchantment,Ravnica: City of Guilds,50,25,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5945,"Savra, Queen of the Golgari","Savra, Queen of the Golgari",Ravnica: City of Guilds,50,25,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5936,Mindleech Mass,Mindleech Mass,Ravnica: City of Guilds,40,20,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5810,Golgari Thug,Golgari Thug,Ravnica: City of Guilds,40,20,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5916,Brightflame,Brightflame,Ravnica: City of Guilds,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5748,Loxodon Gatekeeper,Loxodon Gatekeeper,Ravnica: City of Guilds,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
75653,Firemane Angel,Firemane Angel (Foil),Ravnica: City of Guilds,40,20,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
5949,Sisters of Stone Death,Sisters of Stone Death,Ravnica: City of Guilds,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5778,Hunted Phantasm,Hunted Phantasm,Ravnica: City of Guilds,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5981,Pariah's Shield,Pariah's Shield,Ravnica: City of Guilds,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5968,Shadow of Doubt,Shadow of Doubt,Ravnica: City of Guilds,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5771,Eye of the Storm,Eye of the Storm,Ravnica: City of Guilds,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5914,Autochthon Wurm,Autochthon Wurm,Ravnica: City of Guilds,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5919,Congregation at Dawn,Congregation at Dawn,Ravnica: City of Guilds,40,20,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5963,Gleancrawler,Gleancrawler,Ravnica: City of Guilds,30,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5786,Remand,Remand,Ravnica: City of Guilds,30,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5899,Perilous Forays,Perilous Forays,Ravnica: City of Guilds,30,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5928,Glare of Subdual,Glare of Subdual,Ravnica: City of Guilds,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5755,Three Dreams,Three Dreams,Ravnica: City of Guilds,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
48306,Dimir Guildmage,Dimir Guildmage (Launch Promo),Ravnica: City of Guilds,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5886,Farseek,Farseek,Ravnica: City of Guilds,30,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5846,Flame Fusillade,Flame Fusillade,Ravnica: City of Guilds,25,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5809,Empty the Catacombs,Empty the Catacombs,Ravnica: City of Guilds,25,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5805,Darkblast,Darkblast,Ravnica: City of Guilds,25,15,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5853,Hammerfist Giant,Hammerfist Giant,Ravnica: City of Guilds,25,15,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5744,Hour of Reckoning,Hour of Reckoning,Ravnica: City of Guilds,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5728,Blazing Archon,Blazing Archon,Ravnica: City of Guilds,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5980,Nullstone Gargoyle,Nullstone Gargoyle,Ravnica: City of Guilds,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5952,"Szadek, Lord of Secrets","Szadek, Lord of Secrets",Ravnica: City of Guilds,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5858,Mindmoil,Mindmoil,Ravnica: City of Guilds,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
545,Selesnya Signet,Selesnya Signet,Ravnica: City of Guilds,20,10,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5756,Twilight Drover,Twilight Drover,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5922,Dimir Cutpurse,Dimir Cutpurse,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5836,Woebringer Demon,Woebringer Demon,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5912,Vinelasher Kudzu,Vinelasher Kudzu,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5747,Light of Sanction,Light of Sanction,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5966,Master Warcraft,Master Warcraft,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
550,"Circu, Dimir Lobotomist","Circu, Dimir Lobotomist",Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5741,Flickerform,Flickerform,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5818,Moonlight Bargain,Moonlight Bargain,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5873,Warp World,Warp World,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5926,Firemane Angel,Firemane Angel,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5954,Tolsimir Wolfblood,Tolsimir Wolfblood,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5774,Followed Footsteps,Followed Footsteps,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5754,Suppression Field,Suppression Field,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
75745,Vigor Mortis,Vigor Mortis (Foil),Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': True, 'extended_art': False, 'showcase': False}"
5934,Lightning Helix,Lightning Helix,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
539,Boros Signet,Boros Signet,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5974,Dimir Signet,Dimir Signet,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5884,Elves of Deep Shadow,Elves of Deep Shadow,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5769,Drift of Phantasms,Drift of Phantasms,Ravnica: City of Guilds,20,10,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5913,"Agrus Kos, Wojek Veteran","Agrus Kos, Wojek Veteran",Ravnica: City of Guilds,15,8,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5970,Bottled Cloister,Bottled Cloister,Ravnica: City of Guilds,15,8,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5939,Phytohydra,Phytohydra,Ravnica: City of Guilds,15,8,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5792,Telling Time,Telling Time,Ravnica: City of Guilds,15,8,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5830,Stinkweed Imp,Stinkweed Imp,Ravnica: City of Guilds,15,8,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5854,Hunted Dragon,Hunted Dragon,Ravnica: City of Guilds,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5923,Dimir Doppelganger,Dimir Doppelganger,Ravnica: City of Guilds,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5893,Hunted Troll,Hunted Troll,Ravnica: City of Guilds,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5800,Blood Funnel,Blood Funnel,Ravnica: City of Guilds,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5900,Primordial Sage,Primordial Sage,Ravnica: City of Guilds,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5811,Helldozer,Helldozer,Ravnica: City of Guilds,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5956,Vulturous Zombie,Vulturous Zombie,Ravnica: City of Guilds,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5862,Reroute,Reroute,Ravnica: City of Guilds,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5991,"Sunhome, Fortress of the Legion","Sunhome, Fortress of the Legion",Ravnica: City of Guilds,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5848,Frenzied Goblin,Frenzied Goblin,Ravnica: City of Guilds,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5994,"Vitu-Ghazi, the City-Tree","Vitu-Ghazi, the City-Tree",Ravnica: City of Guilds,15,8,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5745,Hunted Lammasu,Hunted Lammasu,Ravnica: City of Guilds,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5812,Hex,Hex,Ravnica: City of Guilds,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5917,Chorus of the Conclave,Chorus of the Conclave,Ravnica: City of Guilds,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5918,Clutch of the Undercity,Clutch of the Undercity,Ravnica: City of Guilds,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5782,Mnemonic Nexus,Mnemonic Nexus,Ravnica: City of Guilds,10,5,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5951,Sunhome Enforcer,Sunhome Enforcer,Ravnica: City of Guilds,10,5,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5937,Moroii,Moroii,Ravnica: City of Guilds,10,5,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5964,Golgari Guildmage,Golgari Guildmage,Ravnica: City of Guilds,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5725,Auratouched Mage,Auratouched Mage,Ravnica: City of Guilds,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5992,"Svogthos, the Restless Tomb","Svogthos, the Restless Tomb",Ravnica: City of Guilds,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5978,Junktroller,Junktroller,Ravnica: City of Guilds,10,5,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5875,Wojek Embermage,Wojek Embermage,Ravnica: City of Guilds,10,5,-1,3,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5942,Putrefy,Putrefy,Ravnica: City of Guilds,10,5,-1,1,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5989,Golgari Rot Farm,Golgari Rot Farm,Ravnica: City of Guilds,10,5,-1,2,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5821,Necroplasm,Necroplasm,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5915,Bloodbond March,Bloodbond March,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5941,Psychic Drain,Psychic Drain,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5982,Peregrine Mask,Peregrine Mask,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5798,Wizened Snitches,Wizened Snitches,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5780,Lore Broker,Lore Broker,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5750,Oathsworn Giant,Oathsworn Giant,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5988,"Duskmantle, House of Shadow","Duskmantle, House of Shadow",Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5807,Dimir Machinations,Dimir Machinations,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5891,Goliath Spider,Goliath Spider,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
5822,Netherborn Phalanx,Netherborn Phalanx,Ravnica: City of Guilds,10,5,-1,0,"{'borderless': False, 'foil': False, 'extended_art': False, 'showcase': False}"
